销售日期,单品编码,销售单价(元/千克),批发价格(元/千克),销量(千克)
2023-05-05,西兰花,12.0,9.44,12.844
2023-05-05,西峡花菇(1),21.6,15.2,2.941
2023-05-05,野藕(1),10.0,7.11,2.741
2023-05-05,金针菇(盒),1.8,1.94,5.0
2023-05-05,金针菇(盒),3.0,1.94,22.0
2023-05-05,青线椒(份),5.8,5.7,4.0
2023-05-05,马齿苋,10.0,7.3,0.954
2023-05-05,高瓜(1),19.6,13.78,0.265
2023-05-06,七彩椒(2),28.8,10.68,0.81
2023-05-06,上海青,5.2,3.78,2.036
2023-05-06,云南油麦菜(份),4.5,2.55,22.0
2023-05-06,云南生菜(份),3.9,2.7,29.0
2023-05-06,净藕(1),4.8,2.64,7.309
2023-05-06,双孢菇(盒),5.8,3.52,10.0
2023-05-06,奶白菜(份),3.5,2.29,22.0
2023-05-06,姜蒜小米椒组合装(小份),4.5,2.04,8.0
2023-05-06,娃娃菜,5.0,3.48,24.0
2023-05-06,小皱皮(份),4.5,3.67,1.0
2023-05-06,小皱皮(份),7.5,3.67,2.0
2023-05-06,小米椒(份),4.5,2.18,18.0
2023-05-06,小青菜(1),4.0,2.8,7.627
2023-05-06,木耳菜,12.0,8.62,4.5169999999999995
2023-05-06,杏鲍菇(2),13.0,8.78,2.015
2023-05-06,枝江青梗散花,4.5,4.92,0.391
2023-05-06,枝江青梗散花,9.0,4.92,24.02
2023-05-06,槐花,16.0,9.09,0.558
2023-05-06,海鲜菇(包),1.8,2.08,7.0
2023-05-06,海鲜菇(包),3.0,2.08,14.0
2023-05-06,白玉菇(袋),6.8,4.17,2.0
2023-05-06,竹叶菜,8.0,7.3,10.893
2023-05-06,紫茄子(2),8.0,6.47,23.097
2023-05-06,红椒(2),19.0,16.25,1.8760000000000001
2023-05-06,红莲藕带,12.0,8.73,3.472
2023-05-06,红薯尖,14.0,10.21,4.678
2023-05-06,芜湖青椒(1),7.2,4.86,28.898
2023-05-06,苋菜,6.0,3.23,8.19
2023-05-06,茼蒿,12.0,8.42,7.677
2023-05-06,菜心,9.0,5.61,3.326
2023-05-06,菠菜(份),3.2,2.45,2.0
2023-05-06,菠菜(份),4.0,2.45,14.0
2023-05-06,虫草花(份),5.9,3.01,3.0
2023-05-06,螺丝椒,10.0,7.03,14.921
2023-05-06,蟹味菇与白玉菇双拼(盒),8.9,4.06,4.0
2023-05-06,西兰花,12.0,8.84,9.676
2023-05-06,西峡花菇(1),21.6,15.2,4.682
2023-05-06,野藕(1),10.0,7.12,7.0
2023-05-06,金针菇(盒),1.8,1.84,8.0
2023-05-06,金针菇(盒),3.0,1.84,45.0
2023-05-06,青红杭椒组合装(份),5.8,3.7,9.0
2023-05-06,青线椒(份),5.3,4.95,1.0
2023-05-06,青线椒(份),8.8,4.95,9.0
2023-05-06,马齿苋,6.0,7.2,1.084
2023-05-06,马齿苋,10.0,7.2,0.241
2023-05-07,七彩椒(2),28.8,10.68,0.292
2023-05-07,上海青,5.2,3.78,12.016
2023-05-07,云南油麦菜(份),3.8,2.56,1.0
2023-05-07,云南油麦菜(份),4.5,2.56,21.0
2023-05-07,云南生菜(份),3.9,2.79,40.0
2023-05-07,净藕(1),4.8,2.65,9.388
2023-05-07,双孢菇(盒),3.5,3.7,4.0
2023-05-07,双孢菇(盒),5.8,3.7,19.0
2023-05-07,奶白菜(份),2.1,2.18,1.0
2023-05-07,奶白菜(份),3.5,2.18,39.0
2023-05-07,姜蒜小米椒组合装(小份),4.5,2.08,10.0
2023-05-07,娃娃菜,5.0,3.76,32.0
2023-05-07,小皱皮(份),7.5,3.67,4.0
2023-05-07,小米椒(份),4.5,2.19,26.0
2023-05-07,小青菜(1),4.0,2.61,11.82
2023-05-07,木耳菜,12.0,8.72,5.001
2023-05-07,杏鲍菇(2),7.8,8.44,0.255
2023-05-07,杏鲍菇(2),13.0,8.44,7.416
2023-05-07,枝江青梗散花,9.0,4.29,26.631
2023-05-07,槐花,16.0,9.07,0.257
2023-05-07,海鲜菇(包),1.8,2.1,5.0
2023-05-07,海鲜菇(包),3.0,2.1,17.0
2023-05-07,白玉菇(袋),6.8,4.1,1.0
2023-05-07,竹叶菜,8.0,5.81,19.509
2023-05-07,紫茄子(2),8.0,6.22,39.966
2023-05-07,红椒(2),19.0,16.09,2.642
2023-05-07,红莲藕带,12.0,8.53,2.876
2023-05-07,红薯尖,14.0,10.73,5.503
2023-05-07,芜湖青椒(1),7.2,4.74,40.937
2023-05-07,苋菜,6.0,3.16,12.905999999999999
2023-05-07,菜心,9.0,5.81,3.081
2023-05-07,菠菜(份),2.4,2.34,1.0
2023-05-07,菠菜(份),4.0,2.34,31.0
2023-05-07,虫草花(份),5.9,2.93,3.0
2023-05-07,螺丝椒,10.0,7.21,11.962
2023-05-07,螺丝椒(份),7.5,3.25,25.0
2023-05-07,蟹味菇与白玉菇双拼(盒),8.9,4.05,1.0
2023-05-07,西兰花,12.0,8.59,27.527
2023-05-07,西峡花菇(1),21.6,14.37,3.752
2023-05-07,野藕(1),10.0,7.1,4.871
2023-05-07,金针菇(盒),1.8,1.96,5.0
2023-05-07,金针菇(盒),3.0,1.96,49.0
2023-05-07,青红杭椒组合装(份),3.5,3.78,2.0
2023-05-07,青红杭椒组合装(份),5.8,3.78,5.0
2023-05-07,青线椒(份),5.3,4.44,1.0
2023-05-07,青线椒(份),8.8,4.44,6.0
2023-05-07,马齿苋,10.0,7.19,1.586
2023-05-07,高瓜(1),19.6,13.79,1.683
2023-05-07,黄花菜,85.6,65.36,0.453
2023-05-08,七彩椒(2),28.8,10.7,1.2369999999999999
2023-05-08,上海青,5.2,3.78,2.131
2023-05-08,云南油麦菜(份),4.5,2.54,11.0
2023-05-08,云南生菜(份),3.9,2.84,29.0
2023-05-08,净藕(1),4.8,2.65,2.016
2023-05-08,双孢菇(盒),5.8,3.73,10.0
2023-05-08,奶白菜(份),3.5,2.09,17.0
2023-05-08,姜蒜小米椒组合装(小份),4.5,2.12,5.0
2023-05-08,娃娃菜,5.8,3.78,15.0
2023-05-08,小皱皮(份),4.5,3.77,2.0
2023-05-08,小皱皮(份),5.3,3.77,1.0
2023-05-08,小皱皮(份),7.5,3.77,7.0
2023-05-08,小米椒(份),4.5,2.19,10.0
2023-05-08,小青菜(1),4.0,2.6,9.016
2023-05-08,木耳菜,7.2,8.76,0.652
2023-05-08,木耳菜,12.0,8.76,3.369
2023-05-08,杏鲍菇(2),7.8,8.69,0.255
2023-05-08,杏鲍菇(2),13.0,8.69,3.8200000000000003
2023-05-08,枝江青梗散花,7.2,3.59,2.5
2023-05-08,洪湖藕带,16.8,20.0,0.265
2023-05-08,洪湖藕带,33.6,20.0,0.979
2023-05-08,海鲜菇(包),1.8,2.18,4.0
2023-05-08,海鲜菇(包),3.0,2.18,9.0
2023-05-08,白玉菇(袋),6.8,4.1,1.0
2023-05-08,竹叶菜,7.0,5.25,20.789
2023-05-08,紫茄子(2),8.0,6.04,21.757
2023-05-08,红椒(2),21.6,15.92,1.533
2023-05-08,红莲藕带,12.0,8.26,2.834
2023-05-08,红薯尖,14.0,10.78,2.121
2023-05-08,芜湖青椒(1),7.2,4.78,27.408
2023-05-08,苋菜,6.0,3.19,7.771
2023-05-08,菜心,9.0,5.71,9.822
2023-05-08,菠菜(份),4.0,2.4,14.0
2023-05-08,虫草花(份),5.9,3.04,2.0
2023-05-08,螺丝椒,10.0,7.41,7.806
2023-05-08,螺丝椒(份),7.5,3.32,20.0
2023-05-08,蟹味菇与白玉菇双拼(盒),8.9,4.05,2.0
2023-05-08,西兰花,12.0,8.18,15.363
2023-05-08,西峡花菇(1),21.6,14.0,4.053
2023-05-08,野藕(1),10.0,7.11,1.366
2023-05-08,金针菇(盒),1.8,1.98,5.0
2023-05-08,金针菇(盒),3.0,1.98,17.0
2023-05-08,青红杭椒组合装(份),5.8,3.98,3.0
2023-05-08,高瓜(1),19.6,13.89,2.168
2023-05-08,黄花菜,85.6,65.36,0.67
2023-05-09,七彩椒(2),28.8,10.7,2.047
2023-05-09,上海青,5.2,3.78,12.094
2023-05-09,云南油麦菜(份),2.7,2.48,5.0
2023-05-09,云南油麦菜(份),4.5,2.48,17.0
2023-05-09,云南生菜(份),2.3,2.79,1.0
2023-05-09,云南生菜(份),3.9,2.79,20.0
2023-05-09,净藕(1),4.8,2.64,3.0039999999999996
2023-05-09,双孢菇(盒),5.8,3.65,7.0
2023-05-09,奶白菜(份),3.5,1.83,26.0
2023-05-09,姜蒜小米椒组合装(小份),4.5,2.12,5.0
2023-05-09,娃娃菜,5.8,3.78,9.0
2023-05-09,小皱皮(份),8.5,3.92,10.0
2023-05-09,小米椒(份),4.5,2.21,16.0
2023-05-09,小青菜(1),4.0,2.6,7.424
2023-05-09,木耳菜,7.2,8.77,0.451
2023-05-09,木耳菜,12.0,8.77,4.214
2023-05-09,杏鲍菇(2),7.8,8.33,0.572
2023-05-09,杏鲍菇(2),13.0,8.33,5.165
2023-05-09,枝江青梗散花,7.2,4.17,10.784
2023-05-09,洪湖藕带,33.6,20.0,1.3780000000000001
2023-05-09,海鲜菇(包),3.0,2.2,7.0
2023-05-09,白玉菇(袋),6.8,4.32,1.0
2023-05-09,竹叶菜,7.0,5.22,11.699
2023-05-09,紫茄子(2),8.0,6.04,17.224
2023-05-09,红椒(2),10.0,15.85,2.37
2023-05-09,红莲藕带,12.0,8.31,0.8109999999999999
2023-05-09,红薯尖,14.0,10.69,3.526
2023-05-09,芜湖青椒(1),7.2,4.68,15.25
2023-05-09,苋菜,4.6,3.15,6.932
2023-05-09,菜心,9.0,5.45,0.6930000000000001
2023-05-09,菠菜(份),2.4,2.39,1.0
2023-05-09,菠菜(份),4.0,2.39,19.0
2023-05-09,虫草花(份),5.9,3.03,1.0
2023-05-09,螺丝椒,10.0,7.41,11.054
2023-05-09,螺丝椒(份),7.5,3.31,19.0
2023-05-09,蟹味菇与白玉菇双拼(盒),8.9,4.05,1.0
2023-05-09,西兰花,12.0,8.18,15.026
2023-05-09,西峡花菇(1),21.6,14.0,3.2960000000000003
2023-05-09,野藕(1),10.0,7.09,0.733
2023-05-09,金针菇(盒),1.8,1.99,1.0
2023-05-09,金针菇(盒),3.0,1.99,22.0
2023-05-09,青红杭椒组合装(份),5.8,3.98,1.0
2023-05-09,高瓜(1),19.6,13.92,1.48
2023-05-10,七彩椒(2),28.8,9.66,2.601
2023-05-10,上海青,5.2,3.78,12.153
2023-05-10,云南油麦菜(份),2.7,2.48,2.0
2023-05-10,云南油麦菜(份),4.5,2.48,19.0
2023-05-10,云南生菜(份),2.3,2.77,3.0
2023-05-10,云南生菜(份),3.9,2.77,36.0
2023-05-10,净藕(1),4.8,2.64,7.687
2023-05-10,双孢菇(盒),3.5,3.66,3.0
2023-05-10,双孢菇(盒),5.8,3.66,10.0
2023-05-10,奶白菜(份),2.1,1.36,1.0
2023-05-10,奶白菜(份),3.5,1.36,12.0
2023-05-10,姜蒜小米椒组合装(小份),4.5,2.13,7.0
2023-05-10,娃娃菜,5.8,3.8,13.0
2023-05-10,小皱皮(份),5.1,3.92,1.0
2023-05-10,小皱皮(份),8.5,3.92,5.0
2023-05-10,小米椒(份),2.7,2.01,3.0
2023-05-10,小米椒(份),4.5,2.01,25.0
2023-05-10,小青菜(1),4.0,2.47,9.018
2023-05-10,木耳菜,7.2,8.74,0.251
2023-05-10,木耳菜,12.0,8.74,4.815
2023-05-10,杏鲍菇(2),13.0,8.23,0.896
2023-05-10,枝江青梗散花,7.2,4.17,11.009
2023-05-10,槐花,16.0,9.08,0.745
2023-05-10,洪湖藕带,29.6,20.0,0.5640000000000001
2023-05-10,海鲜菇(包),1.8,2.15,3.0
2023-05-10,海鲜菇(包),3.0,2.15,16.0
2023-05-10,竹叶菜,7.0,4.65,13.463000000000001
2023-05-10,紫茄子(2),8.0,5.72,28.106
2023-05-10,红椒(2),21.6,14.74,0.884
2023-05-10,红莲藕带,12.0,8.31,0.661
2023-05-10,红薯尖,14.0,9.8,5.43
2023-05-10,芜湖青椒(1),7.2,4.42,12.067
2023-05-10,苋菜,4.6,3.1,6.342
2023-05-10,菠菜(份),4.0,2.46,21.0
2023-05-10,虫草花(份),5.9,3.02,1.0
2023-05-10,螺丝椒,10.0,7.23,6.7379999999999995
2023-05-10,螺丝椒(份),4.5,3.24,6.0
2023-05-10,螺丝椒(份),7.5,3.24,19.0
2023-05-10,蟹味菇与白玉菇双拼(盒),13.8,4.04,1.0
2023-05-10,西兰花,12.0,8.18,15.413
2023-05-10,西峡花菇(1),21.6,14.0,3.699
2023-05-10,野藕(1),10.0,7.05,0.843
2023-05-10,金针菇(盒),1.8,1.93,4.0
2023-05-10,金针菇(盒),3.0,1.93,36.0
2023-05-10,青红杭椒组合装(份),5.8,3.35,11.0
2023-05-10,高瓜(1),19.6,13.82,0.581
2023-05-10,黄花菜,79.6,65.41,0.111
2023-05-11,七彩椒(2),28.8,9.72,2.008
2023-05-11,上海青,6.0,3.78,5.186
2023-05-11,云南油麦菜(份),2.7,2.42,3.0
2023-05-11,云南油麦菜(份),4.5,2.42,15.0
2023-05-11,云南生菜(份),3.9,2.76,28.0
2023-05-11,净藕(1),4.8,2.64,4.264
2023-05-11,双孢菇(盒),4.6,3.68,1.0
2023-05-11,双孢菇(盒),6.5,3.68,8.0
2023-05-11,奶白菜,4.0,2.4,8.032
2023-05-11,姜蒜小米椒组合装(小份),4.5,2.06,7.0
2023-05-11,娃娃菜,5.8,3.81,17.0
2023-05-11,小皱皮(份),8.5,3.92,2.0
2023-05-11,小米椒(份),4.5,1.9,25.0
2023-05-11,小青菜(1),4.0,2.55,11.087
2023-05-11,木耳菜,7.2,8.81,0.627
2023-05-11,木耳菜,12.0,8.81,2.141
2023-05-11,杏鲍菇(2),13.0,8.21,2.393
2023-05-11,枝江青梗散花,4.3,4.21,1.131
2023-05-11,枝江青梗散花,7.2,4.21,9.026
2023-05-11,洪湖藕带,29.6,20.27,3.194
2023-05-11,海鲜菇(包),1.8,2.13,2.0
2023-05-11,海鲜菇(包),3.0,2.13,5.0
2023-05-11,牛首生菜,3.0,2.0,8.718
2023-05-11,白玉菇(袋),6.8,4.31,1.0
2023-05-11,竹叶菜,7.0,5.01,14.574
2023-05-11,紫茄子(2),8.0,4.59,13.908
2023-05-11,红椒(2),10.8,14.34,0.111
2023-05-11,红椒(2),21.6,14.34,0.834
2023-05-11,红薯尖,14.0,9.84,4.069
2023-05-11,芜湖青椒(1),7.2,4.42,14.847
2023-05-11,苋菜,4.6,3.16,8.686
2023-05-11,菜心,9.0,5.45,5.056
2023-05-11,菠菜(份),2.4,2.51,3.0
2023-05-11,菠菜(份),4.0,2.51,24.0
2023-05-11,虫草花(份),5.9,3.0,3.0
2023-05-11,螺丝椒,10.0,6.45,9.942
2023-05-11,螺丝椒(份),7.5,3.1,6.0
2023-05-11,蟹味菇与白玉菇双拼(盒),13.8,2.53,1.0
2023-05-11,西兰花,12.0,8.18,13.117
2023-05-11,西峡花菇(1),21.6,14.0,3.8240000000000003
2023-05-11,野藕(1),10.0,7.04,1.024
2023-05-11,金针菇(盒),3.5,1.84,15.0
2023-05-11,青红杭椒组合装(份),5.8,3.29,8.0
2023-05-11,高瓜(1),19.6,13.84,1.036
2023-05-11,黄花菜,23.9,65.36,0.308
2023-05-12,七彩椒(2),17.3,9.77,0.907
2023-05-12,七彩椒(2),28.8,9.77,1.0070000000000001
2023-05-12,上海青,6.0,3.78,6.7299999999999995
2023-05-12,云南油麦菜(份),2.7,2.42,2.0
2023-05-12,云南油麦菜(份),4.5,2.42,9.0
2023-05-12,云南生菜(份),2.3,2.75,4.0
2023-05-12,云南生菜(份),3.9,2.75,41.0
2023-05-12,净藕(1),4.8,2.66,2.751
2023-05-12,双孢菇(盒),6.5,3.61,15.0
2023-05-12,奶白菜,4.0,2.59,9.597
2023-05-12,姜蒜小米椒组合装(小份),4.5,2.06,8.0
2023-05-12,娃娃菜,5.8,3.81,11.0
2023-05-12,小皱皮(份),4.3,4.01,1.0
2023-05-12,小皱皮(份),8.5,4.01,5.0
2023-05-12,小米椒(份),4.5,1.87,20.0
2023-05-12,小青菜(1),4.0,2.6,13.693
2023-05-12,木耳菜,12.0,8.92,3.67
2023-05-12,杏鲍菇(2),7.8,8.19,0.494
2023-05-12,杏鲍菇(2),13.0,8.19,2.284
2023-05-12,枝江青梗散花,7.2,4.22,5.155
2023-05-12,洪湖藕带,29.6,20.51,4.8870000000000005
2023-05-12,海鲜菇(包),3.0,2.13,11.0
2023-05-12,竹叶菜,8.0,5.32,12.639
2023-05-12,紫茄子(2),7.0,4.51,24.496
2023-05-12,红椒(2),21.6,12.93,2.854
2023-05-12,红莲藕带,12.0,8.3,1.237
2023-05-12,红薯尖,14.0,9.67,4.005
2023-05-12,芜湖青椒(1),7.2,4.34,18.997
2023-05-12,苋菜,6.0,3.3,6.412
2023-05-12,菜心,9.0,4.94,5.96
2023-05-12,菠菜(份),2.4,2.9,1.0
2023-05-12,菠菜(份),4.0,2.9,12.0
2023-05-12,虫草花(份),5.9,3.0,2.0
2023-05-12,螺丝椒,10.0,6.17,13.116
2023-05-12,螺丝椒(份),4.5,2.81,3.0
2023-05-12,螺丝椒(份),7.5,2.81,15.0
2023-05-12,西兰花,10.0,8.16,16.352
2023-05-12,西峡花菇(1),23.6,14.0,4.143
2023-05-12,野藕(1),10.0,7.04,3.645
2023-05-12,金针菇(盒),2.1,1.83,5.0
2023-05-12,金针菇(盒),3.5,1.83,28.0
2023-05-12,高瓜(1),19.6,13.83,3.827
2023-05-13,七彩椒(2),28.8,9.77,2.558
2023-05-13,上海青,6.0,3.78,9.565
2023-05-13,云南油麦菜(份),2.7,2.44,2.0
2023-05-13,云南油麦菜(份),4.5,2.44,20.0
2023-05-13,云南生菜,6.6,4.32,0.213
2023-05-13,云南生菜(份),2.3,2.73,2.0
2023-05-13,云南生菜(份),3.9,2.73,38.0
2023-05-13,净藕(1),4.8,2.7,7.225
2023-05-13,双孢菇(盒),6.5,3.48,20.0
2023-05-13,奶白菜,4.0,2.6,17.935
2023-05-13,姜蒜小米椒组合装(小份),2.7,2.06,2.0
2023-05-13,姜蒜小米椒组合装(小份),4.5,2.06,13.0
2023-05-13,娃娃菜,5.8,3.8,18.0
2023-05-13,小皱皮(份),4.3,4.02,1.0
2023-05-13,小皱皮(份),5.1,4.02,1.0
2023-05-13,小皱皮(份),8.5,4.02,4.0
2023-05-13,小米椒(份),4.5,1.56,40.0
2023-05-13,小青菜(1),4.0,2.66,13.966000000000001
2023-05-13,木耳菜,7.2,8.38,1.087
2023-05-13,木耳菜,12.0,8.38,4.0809999999999995
2023-05-13,杏鲍菇(2),7.8,8.21,0.872
2023-05-13,杏鲍菇(2),13.0,8.21,5.363
2023-05-13,枝江青梗散花,3.6,4.17,0.531
2023-05-13,枝江青梗散花,7.2,4.17,19.261
2023-05-13,槐花,16.0,9.09,0.451
2023-05-13,洪湖藕带,29.6,20.06,9.263
2023-05-13,海鲜菇(包),1.8,2.14,4.0
2023-05-13,海鲜菇(包),3.0,2.14,10.0
2023-05-13,白玉菇(袋),6.8,4.26,1.0
2023-05-13,竹叶菜,8.0,5.49,18.553
2023-05-13,紫茄子(2),7.0,4.58,33.208
2023-05-13,红椒(2),21.6,12.32,3.755
2023-05-13,红莲藕带,12.0,8.31,0.518
2023-05-13,红薯尖,14.0,9.47,1.741
2023-05-13,芜湖青椒(1),7.2,4.39,29.288
2023-05-13,苋菜,6.0,4.24,12.468
2023-05-13,菜心,9.0,4.84,4.843
2023-05-13,菠菜(份),2.4,3.21,2.0
2023-05-13,菠菜(份),4.0,3.21,11.0
2023-05-13,虫草花(份),5.9,2.98,2.0
2023-05-13,螺丝椒,10.0,6.78,15.102
2023-05-13,螺丝椒(份),4.5,2.86,5.0
2023-05-13,螺丝椒(份),7.5,2.86,19.0
2023-05-13,蟹味菇与白玉菇双拼(盒),9.8,2.53,1.0
2023-05-13,西兰花,10.0,8.12,25.295
2023-05-13,西峡花菇(1),23.6,14.05,8.371
2023-05-13,野藕(1),10.0,7.05,2.46
2023-05-13,金针菇(盒),2.1,1.82,6.0
2023-05-13,金针菇(盒),3.5,1.82,37.0
2023-05-13,高瓜(1),19.6,13.74,1.189
2023-05-13,鲜粽叶(袋)(3),6.8,3.23,1.0
2023-05-13,黄花菜,79.6,65.36,0.168
2023-05-14,七彩椒(2),17.3,8.35,0.382
2023-05-14,七彩椒(2),28.8,8.35,2.758
2023-05-14,上海青,6.0,3.78,4.146
2023-05-14,云南油麦菜(份),2.7,2.25,4.0
2023-05-14,云南油麦菜(份),4.5,2.25,22.0
2023-05-14,云南生菜(份),2.3,2.73,1.0
2023-05-14,云南生菜(份),3.9,2.73,34.0
2023-05-14,净藕(1),4.8,2.7,10.103
2023-05-14,双孢菇(盒),6.5,3.42,18.0
2023-05-14,奶白菜,4.0,2.6,9.571
2023-05-14,姜蒜小米椒组合装(小份),2.7,2.04,2.0
2023-05-14,姜蒜小米椒组合装(小份),4.5,2.04,12.0
2023-05-14,娃娃菜,5.8,3.76,18.0
2023-05-14,小皱皮(份),8.5,5.21,1.0
2023-05-14,小米椒(份),4.5,1.92,30.0
2023-05-14,小青菜(1),4.0,2.8,24.301000000000002
2023-05-14,木耳菜,7.2,7.33,0.728
2023-05-14,木耳菜,12.0,7.33,5.194
2023-05-14,杏鲍菇(2),7.8,8.1,1.79
2023-05-14,杏鲍菇(2),13.0,8.1,4.555
2023-05-14,枝江青梗散花,7.2,3.97,22.125
2023-05-14,洪湖藕带,27.6,18.0,2.83
2023-05-14,海鲜菇(包),1.8,2.1,2.0
2023-05-14,海鲜菇(包),3.0,2.1,17.0
2023-05-14,牛首生菜,3.0,1.8,5.677
2023-05-14,白玉菇(袋),6.8,4.2,1.0
2023-05-14,竹叶菜,8.0,5.66,19.07
2023-05-14,紫茄子(2),7.0,4.6,32.974000000000004
2023-05-14,红椒(2),21.6,11.63,2.547
2023-05-14,红莲藕带,12.0,8.16,0.744
2023-05-14,红薯尖,14.0,9.14,3.039
2023-05-14,芜湖青椒(1),7.2,4.52,23.66
2023-05-14,苋菜,6.0,4.04,13.844
2023-05-14,菜心,9.0,4.5,8.939
2023-05-14,菠菜(份),2.4,3.34,1.0
2023-05-14,菠菜(份),4.0,3.34,23.0
2023-05-14,虫草花(份),5.9,3.04,3.0
2023-05-14,螺丝椒,10.0,7.04,14.519
2023-05-14,螺丝椒(份),4.5,2.8,9.0
2023-05-14,螺丝椒(份),7.5,2.8,13.0
2023-05-14,蟹味菇与白玉菇双拼(盒),9.8,2.62,3.0
2023-05-14,西兰花,10.0,8.12,21.517
2023-05-14,西峡花菇(1),23.6,14.6,6.332
2023-05-14,金针菇(盒),2.1,1.77,6.0
2023-05-14,金针菇(盒),3.5,1.77,35.0
2023-05-14,高瓜(1),19.6,13.37,2.183
2023-05-14,鲜粽叶(袋)(3),6.8,3.23,2.0
2023-05-15,七彩椒(2),17.3,7.79,0.351
2023-05-15,七彩椒(2),28.8,7.79,1.647
2023-05-15,上海青,6.0,3.78,2.8369999999999997
2023-05-15,云南油麦菜(份),2.7,2.36,2.0
2023-05-15,云南油麦菜(份),4.5,2.36,24.0
2023-05-15,云南生菜(份),2.3,2.79,5.0
2023-05-15,云南生菜(份),3.9,2.79,43.0
2023-05-15,净藕(1),4.8,2.69,5.146
2023-05-15,双孢菇(盒),3.9,3.43,3.0
2023-05-15,双孢菇(盒),6.5,3.43,7.0
2023-05-15,奶白菜,4.0,2.41,15.761000000000001
2023-05-15,姜蒜小米椒组合装(小份),2.7,2.04,2.0
2023-05-15,姜蒜小米椒组合装(小份),4.5,2.04,6.0
2023-05-15,娃娃菜,5.8,3.68,12.0
2023-05-15,小皱皮(份),8.5,4.58,2.0
2023-05-15,小米椒(份),2.7,1.84,1.0
2023-05-15,小米椒(份),4.5,1.84,21.0
2023-05-15,小青菜(1),4.0,2.8,9.901
2023-05-15,木耳菜,7.2,7.33,0.878
2023-05-15,木耳菜,12.0,7.33,2.66
2023-05-15,木耳菜(份),4.9,3.25,1.0
2023-05-15,杏鲍菇(2),7.8,8.07,0.247
2023-05-15,杏鲍菇(2),13.0,8.07,3.18
2023-05-15,枝江青梗散花,4.3,3.98,0.531
2023-05-15,枝江青梗散花,7.2,3.98,10.491
2023-05-15,槐花,16.0,9.44,0.188
2023-05-15,洪湖藕带,27.6,18.0,0.7969999999999999
2023-05-15,海鲜菇(包),1.8,2.08,3.0
2023-05-15,海鲜菇(包),3.0,2.08,11.0
2023-05-15,白玉菇(袋),7.8,4.19,1.0
2023-05-15,竹叶菜,8.0,5.75,7.503
2023-05-15,紫茄子(2),7.0,4.66,21.097
2023-05-15,红椒(2),13.0,11.64,0.282
2023-05-15,红椒(2),21.6,11.64,0.856
2023-05-15,红莲藕带,12.0,8.17,0.43499999999999994
2023-05-15,红薯尖,14.0,9.0,1.204
2023-05-15,芜湖青椒(1),7.2,4.37,19.258
2023-05-15,苋菜,6.0,4.11,8.089
2023-05-15,菜心,9.0,4.51,5.971
2023-05-15,菠菜(份),2.4,3.38,5.0
2023-05-15,菠菜(份),4.0,3.38,23.0
2023-05-15,薄荷叶,14.0,10.2,0.358
2023-05-15,螺丝椒,10.0,7.08,8.293
2023-05-15,螺丝椒(份),4.5,2.82,5.0
2023-05-15,螺丝椒(份),7.5,2.82,11.0
2023-05-15,蟹味菇与白玉菇双拼(盒),9.8,2.67,1.0
2023-05-15,西兰花,12.0,8.12,16.742
2023-05-15,西峡花菇(1),23.6,14.6,4.1579999999999995
2023-05-15,金针菇(盒),2.4,1.76,4.0
2023-05-15,金针菇(盒),4.0,1.76,24.0
2023-05-15,青茄子(1),6.0,4.03,0.487
2023-05-15,高瓜(1),19.6,13.3,1.097
2023-05-15,鲜粽叶(袋)(3),6.8,3.23,1.0
2023-05-16,七彩椒(2),28.8,7.78,1.615
2023-05-16,上海青,6.0,3.77,6.14
2023-05-16,云南油麦菜(份),2.7,2.37,4.0
2023-05-16,云南油麦菜(份),4.5,2.37,17.0
2023-05-16,云南生菜(份),2.3,2.46,5.0
2023-05-16,云南生菜(份),3.9,2.46,49.0
2023-05-16,净藕(1),4.8,2.69,6.364
2023-05-16,双孢菇(盒),3.9,3.47,1.0
2023-05-16,双孢菇(盒),6.5,3.47,8.0
2023-05-16,奶白菜,4.0,2.4,17.024
2023-05-16,娃娃菜,3.5,3.74,2.0
2023-05-16,娃娃菜,5.8,3.74,26.0
2023-05-16,小皱皮(份),8.5,3.96,4.0
2023-05-16,小米椒(份),4.5,1.54,24.0
2023-05-16,小青菜(1),4.0,2.8,7.9030000000000005
2023-05-16,木耳菜,7.2,7.32,0.526
2023-05-16,木耳菜,12.0,7.32,4.449
2023-05-16,杏鲍菇(2),7.8,8.07,0.987
2023-05-16,杏鲍菇(2),13.0,8.07,3.311
2023-05-16,枝江青梗散花,4.3,4.01,0.615
2023-05-16,枝江青梗散花,7.2,4.01,6.915
2023-05-16,槐花,16.0,11.22,0.082
2023-05-16,洪湖藕带,27.6,18.0,1.452
2023-05-16,海鲜菇(包),1.8,2.07,4.0
2023-05-16,海鲜菇(包),3.0,2.07,10.0
2023-05-16,白玉菇(袋),7.8,4.34,1.0
2023-05-16,竹叶菜,8.0,5.72,12.827
2023-05-16,紫茄子(2),7.0,4.67,14.181000000000001
2023-05-16,红椒(2),21.6,11.32,2.075
2023-05-16,红莲藕带,12.0,7.98,1.0110000000000001
2023-05-16,红薯尖,14.0,9.0,0.868
2023-05-16,芜湖青椒(1),7.2,4.71,17.473
2023-05-16,苋菜,6.0,4.24,10.606
2023-05-16,菜心,9.0,4.51,1.26
2023-05-16,菠菜(份),2.4,3.4,4.0
2023-05-16,菠菜(份),4.0,3.4,20.0
